club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
arsenal,Arsenal,brighton,Brighton & Hove Albion,George Lewis,george lewis,Q109116563,,george lewis;george lewis igaba ishimwe maniraguha;thomas george lewis
arsenal,Arsenal,brighton,Brighton & Hove Albion,Graham Barrett,graham barrett,Q1408509,,graham barrett
arsenal,Arsenal,brighton,Brighton & Hove Albion,Harry Brophy,harry brophy,Q5667554,,harry brophy;henry frederick brophy
arsenal,Arsenal,brighton,Brighton & Hove Albion,Hugh MacDonald,hugh macdonald,Q5931765,,hugh lachlan macdonald;hugh macdonald;hugh mcdonald
arsenal,Arsenal,brighton,Brighton & Hove Albion,Hugo Keto,hugo keto,Q20913672,,hugo keto;hugo oliver keto
arsenal,Arsenal,brighton,Brighton & Hove Albion,James Hopkins,james hopkins,Q6136233,,james hopkins
arsenal,Arsenal,brighton,Brighton & Hove Albion,Jamie Howell,jamie howell,Q6147018,,jamie howell
arsenal,Arsenal,brighton,Brighton & Hove Albion,Jayden Onen,jayden onen,Q104215025,,jayden onen;jayden roy onen
arsenal,Arsenal,brighton,Brighton & Hove Albion,Jeffrey Monakana,jeffrey monakana,Q6176174,,jeffrey monakana
arsenal,Arsenal,brighton,Brighton & Hove Albion,Jock Caldwell,jock caldwell,Q56282938,,jock caldwell;john caldwell
arsenal,Arsenal,brighton,Brighton & Hove Albion,Jock Davie,jock davie,Q6207318,,jock davie;john davie
arsenal,Arsenal,brighton,Brighton & Hove Albion,Joe O'Cearuill,joe o cearuill,Q3180150,,joe o cearuill;joseph delpesh o cearuill
arsenal,Arsenal,brighton,Brighton & Hove Albion,John Russell,john russell,Q60791837,,john russell
arsenal,Arsenal,brighton,Brighton & Hove Albion,Leandro Trossard,leandro trossard,Q6509762,,leandro trossard
arsenal,Arsenal,brighton,Brighton & Hove Albion,Lee Doherty,lee doherty,Q6513459,,lee doherty;lee joseph doherty
arsenal,Arsenal,brighton,Brighton & Hove Albion,Lee Johnson,lee johnson,Q1773767,,lee johnson
arsenal,Arsenal,brighton,Brighton & Hove Albion,Leslie Jones,leslie jones,Q6530940,,leslie jenkin jones;leslie jones
arsenal,Arsenal,brighton,Brighton & Hove Albion,Mark Flatts,mark flatts,Q1794827,,mark flatts;mark michael flatts
arsenal,Arsenal,brighton,Brighton & Hove Albion,Martin Keown,martin keown,Q314405,,martin keown;martin raymond keown
arsenal,Arsenal,brighton,Brighton & Hove Albion,Mathew Ryan,mathew ryan,Q1587689,,mathew david ryan;mathew ryan
arsenal,Arsenal,brighton,Brighton & Hove Albion,Matt Upson,matt upson,Q201837,,matt upson;matthew james upson;matthew upson
arsenal,Arsenal,brighton,Brighton & Hove Albion,Matt Wicks,matt wicks,Q6789520,,matt wicks;matthew jonathan wicks
arsenal,Arsenal,brighton,Brighton & Hove Albion,Mike Everitt,mike everitt,Q10514479,,michael dennis everitt;mike everitt
arsenal,Arsenal,brighton,Brighton & Hove Albion,Mike Tiddy,mike tiddy,Q6849050,,michael douglas tiddy;mike tiddy
arsenal,Arsenal,brighton,Brighton & Hove Albion,Nicky Rust,nicky rust,Q56065077,,nicholas charles irwin rust;nicky rust
arsenal,Arsenal,brighton,Brighton & Hove Albion,Pat Farrell,pat farrell,Q60745298,,pat farrell;patrick farrell
arsenal,Arsenal,brighton,Brighton & Hove Albion,Paul Byrne,paul byrne,Q55674837,,paul byrne;paul peter byrne
arsenal,Arsenal,brighton,Brighton & Hove Albion,Paul Dickov,paul dickov,Q372272,,paul dickov
arsenal,Arsenal,brighton,Brighton & Hove Albion,Peter Davies,peter davies,Q39078914,,peter davies
arsenal,Arsenal,brighton,Brighton & Hove Albion,Rami Shaaban,rami shaaban,Q369915,,rami shaaban
arsenal,Arsenal,brighton,Brighton & Hove Albion,Raphael Meade,raphael meade,Q7293994,,raphael joseph meade;raphael meade
arsenal,Arsenal,brighton,Brighton & Hove Albion,Ronnie Clayton,ronnie clayton,Q62128409,,ronald clayton;ronnie clayton
arsenal,Arsenal,brighton,Brighton & Hove Albion,Ross Flitney,ross flitney,Q7369334,,ross daniel flitney;ross flitney
arsenal,Arsenal,brighton,Brighton & Hove Albion,Sammy Nelson,sammy nelson,Q967706,,sammy nelson;samuel nelson
arsenal,Arsenal,brighton,Brighton & Hove Albion,Steve Gatting,steve gatting,Q948885,,stephen paul gatting;steve gatting
arsenal,Arsenal,brighton,Brighton & Hove Albion,Steve Sidwell,steve sidwell,Q275710,,steve sidwell;steven james sidwell
arsenal,Arsenal,brighton,Brighton & Hove Albion,Thomas Fitchie,thomas fitchie,Q7789608,,thomas fitchie;thomas tindal fitchie
arsenal,Arsenal,brighton,Brighton & Hove Albion,Tom Dallison,tom dallison,Q23771645,,thomas albert dallison lisbon;tom dallison
arsenal,Arsenal,brighton,Brighton & Hove Albion,Tom Grieve,tom grieve,Q20807685,,thomas grieve;tom grieve
arsenal,Arsenal,brighton,Brighton & Hove Albion,Tony Burns,tony burns,Q7821987,,anthony john burns;tony burns
arsenal,Arsenal,brighton,Brighton & Hove Albion,Valur Gíslason,valur gislason,Q48625,,valur fannar gislason;valur gislason
arsenal,Arsenal,brighton,Brighton & Hove Albion,Viktor Gyökeres,viktor gyokeres,Q47075606,,viktor einar gyokeres;viktor gyokeres
arsenal,Arsenal,brighton,Brighton & Hove Albion,Willie Young,willie young,Q921740,,william david young;willie young
arsenal,Arsenal,brondby,Brøndby,Christian Nørgaard,christian norgaard,Q5109980,,christian norgaard;christian thers barsoe norgaard
arsenal,Arsenal,brondby,Brøndby,John Jensen,john jensen,Q503101,,john jensen
arsenal,Arsenal,brondby,Brøndby,Mark Howard,mark howard,Q3294106,,mark howard;mark stephen howard
arsenal,Arsenal,brondby,Brøndby,Sebastian Svärd,sebastian svard,Q1384836,,sebastian steve cann svard;sebastian svard
arsenal,Arsenal,brondby,Brøndby,Stefán Gíslason,stefan gislason,Q919465,,stefan gislason
arsenal,Arsenal,celta-vigo,Celta Vigo,Carlos Vela,carlos vela,Q47950,,carlos alberto vela garrido;carlos vela
arsenal,Arsenal,celta-vigo,Celta Vigo,Denis Suárez,denis suarez,Q2092171,,denis suarez;denis suarez fernandez
arsenal,Arsenal,celta-vigo,Celta Vigo,Edu,edu,Q314750,,edu;eduardo augusto cameselle machado;eduardo cesar daud gaspar;eduardo godinho felipe;eduardo goncalves de oliveira;eduardo marques de castro silva;jonas eduardo americo;luis eduardo schmidt
arsenal,Arsenal,celta-vigo,Celta Vigo,Manuel Almunia,manuel almunia,Q10711,,manuel almunia;manuel almunia rivero
arsenal,Arsenal,celta-vigo,Celta Vigo,Nelson Vivas,nelson vivas,Q2332951,,david vivas;nelson vivas
arsenal,Arsenal,celta-vigo,Celta Vigo,Park Chu-young,park chu young,Q210928,,park chu young
arsenal,Arsenal,celta-vigo,Celta Vigo,Pedro Botelho,pedro botelho,Q359071,,pedro botelho;pedro roberto da silva botelho
arsenal,Arsenal,celta-vigo,Celta Vigo,Quincy Owusu-Abeyie,quincy owusu abeyie,Q313140,,quincy jamie owusu abeyie;quincy owusu abeyie
arsenal,Arsenal,celta-vigo,Celta Vigo,Sylvinho,sylvinho,Q312002,,sylvinho;sylvio mendes campos junior
arsenal,Arsenal,celtic,Celtic,Alex Oxlade-Chamberlain,alex oxlade chamberlain,Q194149,,alex oxlade chamberlain;alexander mark david oxlade chamberlain
arsenal,Arsenal,celtic,Celtic,Andre Blackman,andre blackman,Q4754738,,andre alexander george blackman;andre blackman
arsenal,Arsenal,celtic,Celtic,Anthony Stokes,anthony stokes,Q529425,,anthony christopher stokes;anthony stokes
arsenal,Arsenal,celtic,Celtic,Auston Trusty,auston trusty,Q24007335,,auston levi jesaiah trusty;auston trusty
arsenal,Arsenal,celtic,Celtic,Bobby Templeton,bobby templeton,Q4935623,,bobby templeton;robert bryson templeton
arsenal,Arsenal,celtic,Celtic,Charlie Nicholas,charlie nicholas,Q939854,,charles nicholas;charlie nicholas
arsenal,Arsenal,celtic,Celtic,David Hannah,david hannah,Q5234703,,david hannah
arsenal,Arsenal,celtic,Celtic,Des McLean,des mclean,Q21009726,,des mclean;desmond francis mclean
arsenal,Arsenal,celtic,Celtic,Freddie Ljungberg,freddie ljungberg,Q10560,,freddie ljungberg;karl fredrik ljungberg
arsenal,Arsenal,celtic,Celtic,Ian Wright,ian wright,Q312595,,ian wright
arsenal,Arsenal,celtic,Celtic,James Boyle,james boyle,Q55614866,,james boyle
arsenal,Arsenal,celtic,Celtic,Joe Haverty,joe haverty,Q2897847,,joe haverty;joseph haverty
arsenal,Arsenal,celtic,Celtic,John Blackwood,john blackwood,Q1699344,,john blackwood
arsenal,Arsenal,celtic,Celtic,John Hartson,john hartson,Q356392,,john hartson
arsenal,Arsenal,celtic,Celtic,John McAvoy,john mcavoy,Q28815282,,john mcavoy
arsenal,Arsenal,celtic,Celtic,Jérémie Aliadière,jeremie aliadiere,Q319180,,jeremie aliadiere
arsenal,Arsenal,celtic,Celtic,Kieran Tierney,kieran tierney,Q19888012,,kieran tierney
arsenal,Arsenal,celtic,Celtic,Kolo Touré,kolo toure,Q147589,,kolo abib toure;kolo toure
arsenal,Arsenal,celtic,Celtic,Leigh Richmond Roose,leigh richmond roose,Q3830019,,leigh richmond roose
arsenal,Arsenal,celtic,Celtic,Martin Hayes,martin hayes,Q543890,,martin hayes
arsenal,Arsenal,celtic,Celtic,Pat Farrell,pat farrell,Q60745298,,pat farrell;patrick farrell
arsenal,Arsenal,celtic,Celtic,Paul Byrne,paul byrne,Q55674837,,paul byrne;paul peter byrne
arsenal,Arsenal,celtic,Celtic,Scott Marshall,scott marshall,Q7436771,,scott marshall;scott roderick marshall
arsenal,Arsenal,celtic,Celtic,Steve Brignall,steve brignall,Q16193493,,steve brignall
arsenal,Arsenal,celtic,Celtic,Thomas Drain,thomas drain,Q7789050,,thomas drain
arsenal,Arsenal,celtic,Celtic,Tommy Docherty,tommy docherty,Q735009,,thomas henderson docherty;tommy docherty
arsenal,Arsenal,celtic,Celtic,Tommy Hynds,tommy hynds,Q7819548,,thomas hynds;tommy hynds
arsenal,Arsenal,chelsea,Chelsea,Alan Hudson,alan hudson,Q1379894,,alan anthony hudson;alan hudson
arsenal,Arsenal,chelsea,Chelsea,Allan Young,allan young,Q4731049,,allan robert young;allan young
arsenal,Arsenal,chelsea,Chelsea,Amani Richards,amani richards,Q130212560,,amani richards
arsenal,Arsenal,chelsea,Chelsea,Anita Asante,anita asante,Q10902,,anita asante
arsenal,Arsenal,chelsea,Chelsea,Ashley Cole,ashley cole,Q133556,,ashley cole
arsenal,Arsenal,chelsea,Chelsea,Bill Dickson,bill dickson,Q8007825,,bill dickson;william dickson
arsenal,Arsenal,chelsea,Chelsea,Bob Turnbull,bob turnbull,Q4934237,,bob turnbull;robert hamilton turnbull
arsenal,Arsenal,chelsea,Chelsea,Brooke Norton-Cuffy,brooke norton cuffy,Q110654763,,brooke dion nelson norton cuffy;brooke norton cuffy
arsenal,Arsenal,chelsea,Chelsea,Cesc Fàbregas,cesc fabregas,DEMO-004-cesc-fàbregas,,cesc fabregas;francesc fabregas soler
arsenal,Arsenal,chelsea,Chelsea,Cesc Fàbregas,cesc fabregas,Q17499,,cesc fabregas
arsenal,Arsenal,chelsea,Chelsea,Clive Allen,clive allen,Q706818,,clive allen
arsenal,Arsenal,chelsea,Chelsea,Colin Pates,colin pates,Q544430,,colin george pates;colin pates
arsenal,Arsenal,chelsea,Chelsea,David Luiz,david luiz,DEMO-010-david-luiz,,david luiz;david luiz moreira marinho
arsenal,Arsenal,chelsea,Chelsea,David Luiz,david luiz,Q193706,,david luiz
arsenal,Arsenal,chelsea,Chelsea,David Rocastle,david rocastle,Q764158,,david carlyle rocastle;david rocastle
arsenal,Arsenal,chelsea,Chelsea,Declan Rice,declan rice,Q30007142,,declan rice
arsenal,Arsenal,chelsea,Chelsea,Dunia Susi,dunia susi,Q10878,,dunia susi
arsenal,Arsenal,chelsea,Chelsea,Eduardo,eduardo,Q180444,,eduardo;eduardo adelino da silva;eduardo alves da silva;eduardo carvalho;eduardo dos reis carvalho;eduardo ferreira abdo pacheco;eduardo henrique;eduardo henrique da silva;eduardo jesus;eduardo neves;eduardo neves de castro;eduardo pacheco;eduardo pinto de jesus
arsenal,Arsenal,chelsea,Chelsea,Emmanuel Petit,emmanuel petit,Q269883,,emmanuel laurent petit;emmanuel petit
arsenal,Arsenal,chelsea,Chelsea,Faiq Bolkiah,faiq bolkiah,Q27663023,,faiq bolkiah
arsenal,Arsenal,chelsea,Chelsea,George Graham,george graham,Q313763,,george graham
arsenal,Arsenal,chelsea,Chelsea,Glen Johnson,glen johnson,Q16151784,,glen johnson;glen mcleod cooper johnson
arsenal,Arsenal,chelsea,Chelsea,Graham Rix,graham rix,Q533615,,graham cyril rix;graham rix
arsenal,Arsenal,chelsea,Chelsea,Ian Poveda,ian poveda,Q60884779,,ian carlo poveda ocampo;ian poveda
arsenal,Arsenal,chelsea,Chelsea,Jason Sraha,jason sraha,Q111792299,,jason robert sraha osei;jason sraha
arsenal,Arsenal,chelsea,Chelsea,Jimmy Robertson,jimmy robertson,Q10399047,,james gillen robertson;james robertson;jimmy robertson
arsenal,Arsenal,chelsea,Chelsea,Jimmy Sharp,jimmy sharp,Q10408230,,jimmy sharp
arsenal,Arsenal,chelsea,Chelsea,Joe Bradshaw,joe bradshaw,Q6208755,,joe bradshaw
arsenal,Arsenal,chelsea,Chelsea,Joey Jones,joey jones,Q66363799,,joey jones;joseph dylan jones;joseph patrick jones
arsenal,Arsenal,chelsea,Chelsea,John Hollins,john hollins,Q1337437,,john hollins;john william hollins
arsenal,Arsenal,chelsea,Chelsea,Jorginho,jorginho,DEMO-009-jorginho,,jorge de amorim campos;jorge fernando barbosa intima;jorge luis da silva;jorge luiz frello filho;jorge luiz pereira sousa;jorginho
arsenal,Arsenal,chelsea,Chelsea,Jorginho,jorginho,Q3810078,,jorge luiz frello filho;jorginho
arsenal,Arsenal,chelsea,Chelsea,Kai Havertz,kai havertz,DEMO-152-kai-havertz,,kai havertz;kai lukas havertz
arsenal,Arsenal,chelsea,Chelsea,Kai Havertz,kai havertz,Q27310755,,kai havertz;kai lukas havertz
arsenal,Arsenal,chelsea,Chelsea,Kepa Arrizabalaga,kepa arrizabalaga,Q3195361,,kepa arrizabalaga;kepa arrizabalaga revuelta
arsenal,Arsenal,chelsea,Chelsea,Lassana Diarra,lassana diarra,Q485196,,lassana diarra
arsenal,Arsenal,chelsea,Chelsea,Lianne Sanderson,lianne sanderson,Q339690,,lianne sanderson
arsenal,Arsenal,chelsea,Chelsea,Micky Droy,micky droy,Q1370711,,michael robert droy;micky droy
arsenal,Arsenal,chelsea,Chelsea,Mike Pinner,mike pinner,Q6848398,,michael john pinner;mike pinner
arsenal,Arsenal,chelsea,Chelsea,Nicolas Anelka,nicolas anelka,DEMO-015-nicolas-anelka,,nicolas anelka;nicolas sebastien anelka
arsenal,Arsenal,chelsea,Chelsea,Nicolas Anelka,nicolas anelka,Q1939,,nicolas anelka;nicolas sebastien anelka
arsenal,Arsenal,chelsea,Chelsea,Noni Madueke,noni madueke,Q66801705,,chukwunonso azuka tristan madueke;noni madueke
arsenal,Arsenal,chelsea,Chelsea,Olivier Giroud,olivier giroud,DEMO-007-olivier-giroud,,olivier giroud;olivier jonathan giroud
arsenal,Arsenal,chelsea,Chelsea,Olivier Giroud,olivier giroud,Q1911,,olivier giroud
arsenal,Arsenal,chelsea,Chelsea,Omari Hutchinson,omari hutchinson,Q111145131,,omari elijah giraud hutchinson;omari hutchinson
arsenal,Arsenal,chelsea,Chelsea,Peter Nicholas,peter nicholas,Q2696817,,peter nicholas
arsenal,Arsenal,chelsea,Chelsea,Petr Čech,petr cech,Q483137,,petr cech
arsenal,Arsenal,chelsea,Chelsea,Pierre-Emerick Aubameyang,pierre emerick aubameyang,DEMO-006-pierre-emerick-aubameyang,,aubameyang;pierre emerick aubameyang;pierre emerick emiliano francois aubameyang
arsenal,Arsenal,chelsea,Chelsea,Pierre-Emerick Aubameyang,pierre emerick aubameyang,Q44977,,pierre emerick aubameyang;pierre emerick emiliano francois aubameyang
arsenal,Arsenal,chelsea,Chelsea,Raheem Sterling,raheem sterling,Q312157,,raheem shaquille sterling;raheem sterling
arsenal,Arsenal,chelsea,Chelsea,Robert Buchanan,robert buchanan,Q7342486,,robert buchanan;robert john buchanan
arsenal,Arsenal,chelsea,Chelsea,Sandy MacFarlane,sandy macfarlane,Q7417355,,alexander macfarlane;sandy macfarlane
arsenal,Arsenal,chelsea,Chelsea,Siobhan Chamberlain,siobhan chamberlain,Q10860,,siobhan chamberlain
arsenal,Arsenal,chelsea,Chelsea,Steve Sidwell,steve sidwell,Q275710,,steve sidwell;steven james sidwell
arsenal,Arsenal,chelsea,Chelsea,Tommy Baldwin,tommy baldwin,Q5485914,,thomas baldwin;tommy baldwin
arsenal,Arsenal,chelsea,Chelsea,Tommy Docherty,tommy docherty,Q735009,,thomas henderson docherty;tommy docherty
arsenal,Arsenal,chelsea,Chelsea,Tommy Lawton,tommy lawton,Q726272,,thomas lawton;tommy lawton
arsenal,Arsenal,chelsea,Chelsea,William Gallas,william gallas,Q1937,,william eric gallas;william gallas
arsenal,Arsenal,chelsea,Chelsea,Willian,willian,DEMO-008-willian,,willian;willian borges da silva;willian gomes de siqueira
arsenal,Arsenal,chelsea,Chelsea,Willian Borges da Silva,willian borges da silva,Q73480,,willian;willian borges da silva
arsenal,Arsenal,chelsea,Chelsea,Yossi Benayounיוסי שי בניון,yossi benayoun,Q189449,,yossi benayoun;yossi shai benayoun
arsenal,Arsenal,club-brugge,Club Brugge,Elton Monteiro,elton monteiro,Q17537775,,elton monteiro;elton monteiro almada
arsenal,Arsenal,club-brugge,Club Brugge,Mathew Ryan,mathew ryan,Q1587689,,mathew david ryan;mathew ryan
arsenal,Arsenal,club-brugge,Club Brugge,Tomas Danilevičius,tomas danilevicius,Q381401,,tomas danilevicius
arsenal,Arsenal,copenhagen,Copenhagen,Mathew Ryan,mathew ryan,Q1587689,,mathew david ryan;mathew ryan
arsenal,Arsenal,copenhagen,Copenhagen,Nicklas Bendtner,nicklas bendtner,Q167240,,nicklas bendtner
arsenal,Arsenal,copenhagen,Copenhagen,Rúnar Alex Rúnarsson,runar alex runarsson,Q17482506,,runar alex runarsson
arsenal,Arsenal,copenhagen,Copenhagen,Sebastian Svärd,sebastian svard,Q1384836,,sebastian steve cann svard;sebastian svard
arsenal,Arsenal,corinthians,Corinthians,André Santos,andre santos,Q310458,,andre clarindo dos santos;andre santos
arsenal,Arsenal,corinthians,Corinthians,Edu,edu,Q314750,,edu;eduardo augusto cameselle machado;eduardo cesar daud gaspar;eduardo godinho felipe;eduardo goncalves de oliveira;eduardo marques de castro silva;jonas eduardo americo;luis eduardo schmidt
arsenal,Arsenal,corinthians,Corinthians,Eduardo,eduardo,Q180444,,eduardo;eduardo adelino da silva;eduardo alves da silva;eduardo carvalho;eduardo dos reis carvalho;eduardo ferreira abdo pacheco;eduardo henrique;eduardo henrique da silva;eduardo jesus;eduardo neves;eduardo neves de castro;eduardo pacheco;eduardo pinto de jesus
arsenal,Arsenal,corinthians,Corinthians,Gabriel,gabriel,Q25175970,,gabriel;gabriel azevedo mendes;gabriel de paulo limeira;gabriel dos santos magalhaes;gabriel girotto franco;gabriel magalhaes;gabriel mendes;gabriel rodrigues dos santos;gabriel vasconcelos ferreira
arsenal,Arsenal,corinthians,Corinthians,Gabriel Paulista,gabriel paulista,Q14602686,,gabriel armando de abreu;gabriel paulista
arsenal,Arsenal,corinthians,Corinthians,Marquinhos,marquinhos,DEMO-129-marquinhos,,marcos antonio da silva goncalves;marcos aoas correa;marcos correa dos santos;marcos roberto da silva barbosa;marcus vinicius;marcus vinicius oliveira alencar;marcus viniciusda cruz alves da nobrega;marquinhos
arsenal,Arsenal,corinthians,Corinthians,Sylvinho,sylvinho,Q312002,,sylvinho;sylvio mendes campos junior
arsenal,Arsenal,corinthians,Corinthians,Willian,willian,DEMO-008-willian,,willian;willian borges da silva;willian gomes de siqueira
arsenal,Arsenal,corinthians,Corinthians,Willian Borges da Silva,willian borges da silva,Q73480,,willian;willian borges da silva
arsenal,Arsenal,crystal-palace,Crystal Palace,Adam Haywood,adam haywood,Q4679207,,adam haywood;adam seymour haywood
arsenal,Arsenal,crystal-palace,Crystal Palace,Alan Morton,alan morton,Q4707382,,alan lauder morton;alan morton
arsenal,Arsenal,crystal-palace,Crystal Palace,Albert Sambi Lokonga,albert sambi lokonga,Q46694474,,albert mboyo sambi lokonga;albert sambi lokonga
arsenal,Arsenal,crystal-palace,Crystal Palace,Alfred Haynes,alfred haynes,Q4721691,,alf haynes;alfred edward haynes;alfred haynes
arsenal,Arsenal,crystal-palace,Crystal Palace,Andy Kennedy,andy kennedy,Q4760889,,andrew john kennedy;andrew lynd kennedy;andy kennedy
arsenal,Arsenal,crystal-palace,Crystal Palace,Andy Linighan,andy linighan,Q526557,,andrew linighan;andy linighan
arsenal,Arsenal,crystal-palace,Crystal Palace,Anthony Stokes,anthony stokes,Q529425,,anthony christopher stokes;anthony stokes
arsenal,Arsenal,crystal-palace,Crystal Palace,Ashley Cole,ashley cole,Q133556,,ashley cole
arsenal,Arsenal,crystal-palace,Crystal Palace,Bill Harper,bill harper,Q4909311,,bill harper;william george harper;william harper
arsenal,Arsenal,crystal-palace,Crystal Palace,Bob Turnbull,bob turnbull,Q4934237,,bob turnbull;robert hamilton turnbull
arsenal,Arsenal,crystal-palace,Crystal Palace,Brian Sparrow,brian sparrow,Q4965357,,brian edward sparrow;brian sparrow
